"TripID","cone_ID","abs_SPL_2000dB","birdID","Sex","Trip_state","WindSp","relDir","abs_SPL_2000dBsc","pointID"
201301.1,0,69.0893868250354,"201301_Interp","F","Travel",5.571088,101.93416,0.122347011052066,"201301.1.767"
201301.1,0,65.5379208804982,"201301_Interp","F","Travel",5.571088,41.93416,-1.51712363324115,"201301.1.767"
201301.1,0,64.2488679339349,"201301_Interp","F","Travel",5.571088,18.06584,-2.11219183826813,"201301.1.767"
201301.1,1,64.1727681214301,"201301_Interp","F","Travel",4.686998,11.8939,-2.14732195371517,"201301.1.830"
201301.1,0,65.5553612257738,"201301_Interp","F","Travel",4.686998,71.8939,-1.50907261021229,"201301.1.830"
201301.1,0,67.4777664251362,"201301_Interp","F","Travel",4.686998,131.8939,-0.62162868142023,"201301.1.830"
201301.1,0,66.2630533683645,"201301_Interp","F","Travel",4.686998,168.1061,-1.18237920779938,"201301.1.830"
201301.1,0,62.7466333178825,"201301_Interp","F","Travel",4.686998,108.1061,-2.80567154279615,"201301.1.830"
201301.1,0,62.7117481347511,"201301_Interp","F","Travel",4.686998,48.1061,-2.82177566277306,"201301.1.830"
201301.1,1,65.1350431557601,"201301_Interp","F","Travel",5.630533,8.459574,-1.70310491907151,"201301.1.844"
201301.1,0,66.0262468178776,"201301_Interp","F","Travel",5.630533,68.459574,-1.29169671047649,"201301.1.844"
201301.1,0,68.1350560248771,"201301_Interp","F","Travel",5.630533,128.459574,-0.318202710172496,"201301.1.844"
201301.1,0,66.6042918498577,"201301_Interp","F","Travel",5.630533,171.540426,-1.02485257461518,"201301.1.844"
201301.1,0,62.9559521553122,"201301_Interp","F","Travel",5.630533,111.540426,-2.70904325052956,"201301.1.844"
201301.1,0,63.331764013568,"201301_Interp","F","Travel",5.630533,51.540426,-2.53555643719396,"201301.1.844"
201301.1,1,65.6812040134675,"201301_Interp","F","Travel",7.258288,28.07076,-1.45097954119745,"201301.1.880"
201301.1,0,66.7500684189758,"201301_Interp","F","Travel",7.258288,88.07076,-0.957557432432409,"201301.1.880"
201301.1,0,68.05797094049,"201301_Interp","F","Travel",7.258288,148.07076,-0.353787658737165,"201301.1.880"
201301.1,0,66.9218497313908,"201301_Interp","F","Travel",7.258288,151.92924,-0.878257666268034,"201301.1.880"
201301.1,0,65.3512939792754,"201301_Interp","F","Travel",7.258288,91.92924,-1.60327659958476,"201301.1.880"
201301.1,0,65.6349822025223,"201301_Interp","F","Travel",7.258288,31.92924,-1.47231701235842,"201301.1.880"
201301.1,1,65.6524610978307,"201301_Interp","F","Travel",8.100077,33.26717,-1.46424819339737,"201301.1.888"
201301.1,0,66.4656277943035,"201301_Interp","F","Travel",8.100077,93.26717,-1.0888643523008,"201301.1.888"
201301.1,0,68.5145942825717,"201301_Interp","F","Travel",8.100077,153.26717,-0.14299567127815,"201301.1.888"
201301.1,0,67.6345309798207,"201301_Interp","F","Travel",8.100077,146.73283,-0.549261132502504,"201301.1.888"
201301.1,0,65.9021922959088,"201301_Interp","F","Travel",8.100077,86.73283,-1.3489642586484,"201301.1.888"
201301.1,0,65.633158788182,"201301_Interp","F","Travel",8.100077,26.73283,-1.47315875893011,"201301.1.888"
201301.1,1,65.4926112136873,"201301_Interp","F","Travel",8.129749,63.03317,-1.5380400293996,"201301.1.906"
201301.1,0,65.5237484249049,"201301_Interp","F","Travel",8.129749,123.03317,-1.52366609352815,"201301.1.906"
201301.1,0,65.7271111796932,"201301_Interp","F","Travel",8.129749,176.96683,-1.42978732013575,"201301.1.906"
201301.1,0,67.1205314665801,"201301_Interp","F","Travel",8.129749,116.96683,-0.786539801733489,"201301.1.906"
201301.1,0,68.651271946766,"201301_Interp","F","Travel",8.129749,56.96683,-0.0799008755863011,"201301.1.906"
201301.1,0,67.7391328790024,"201301_Interp","F","Travel",8.129749,3.03317,-0.500973539231476,"201301.1.906"
201301.1,1,65.1906029107584,"201301_Interp","F","Travel",7.357957,60.09627,-1.67745675328691,"201301.1.915"
201301.1,0,65.4551146455846,"201301_Interp","F","Travel",7.357957,120.09627,-1.55534964847695,"201301.1.915"
